bathrooms;bedrooms;accommodates;cleaning_fee;entire_home/apt;private_room;beds;guests_included;monthly_price;zipcode;security_deposit;longitude;latitude;host_since_in_days;weekly_price;availability_90;availability_60;host_total_listings_count;availability_365;availability_30;price
1.0;1.0;2.0;15.000000000000002;0.0;1.0;1.0;2.0;650.0;28004.000000000004;100.0;-3.702980523210928;40.42029708436046;1201.0;280.0;0.0;0.0;1.0;0.0;0.0;26.0
1.1;1.0;2.0;23.0;0.0;1.0;1.6;1.0;1054.0;28035.0;150.0;-3.717814531704318;40.47290353502176;1528.9999999999998;370.0;90.0;60.0;1.0;365.0;30.0;74.00000000000001
1.0;1.0;2.0;10.0;0.0;1.0;1.0;1.0;1269.9999999999998;28013.0;240.0;-3.710124907200527;40.422801026934856;47.00000000000001;344.40000000000003;84.0;54.0;1.0;174.0;24.0;40.0
1.0;1.0;4.0;20.0;0.0;1.0;3.0;3.0;868.2;28013.0;209.8;-3.706877100905048;40.41905665549781;1656.0;595.0;52.0;28.0;1.0;322.0;10.0;85.0
1.0;3.0000000000000004;7.0;70.0;1.0;0.0;5.0;5.0;2200.0;28012.000000000004;350.0;-3.7033117628821337;40.41642023069546;609.0;501.8000000000001;24.0;17.0;1.0;285.0;6.0;86.00000000000001
1.0;1.0;2.0;20.0;1.0;0.0;1.0;1.0;968.0;28004.000000000004;230.0;-3.7029542854888255;40.42218297380302;1480.0;227.0;34.0;12.0;46.0;308.0;1.0;40.0
2.0;1.0;1.0;30.0;0.0;1.0;1.0;1.0;1088.0;28012.000000000004;200.0;-3.6995783303553313;40.41333289831215;44.0;274.0;43.0;13.0;38.0;318.0;0.0;33.0
1.0;1.0;2.0;15.599999999999998;0.0;1.0;1.0;1.0;994.8;28013.078520122013;197.0;-3.708036198754746;40.414647128395885;1193.0;351.8;48.0;43.0;12.000000000000002;323.0;19.0;60.0
1.0;2.0;4.0;30.0;1.0;0.0;2.0;1.0;1125.0;28006.0;150.0;-3.6715530771031832;40.43014733331487;1557.0;289.6;12.0;8.0;2.0;14.999999999999998;5.0;77.0
1.0;0.0;2.0;25.0;1.0;0.0;1.0;1.0;1338.0000000000002;28004.000000000004;215.0;-3.707445214386396;40.42154874782321;2137.0;314.2;12.0;1.0;1.0;80.0;1.0;50.0
2.0;1.0;2.0;22.8;0.0;1.0;1.0;1.0;1073.7999999999995;28047.0;100.0;-3.7431041038384025;40.39335363396624;124.0;404.8;87.0;57.0;4.0;362.0;27.0;20.0
1.0;1.0;4.0;20.0;1.0;0.0;1.0;2.0;2206.8;28005.0;150.0;-3.704656598776961;40.40857618285828;1626.9999999999998;334.0;53.0;31.0;11.0;283.0;8.0;50.0
1.0;1.0;2.0;5.0;0.0;1.0;1.0;1.0;1240.0;28005.0;200.00000000000003;-3.703145995725225;40.40199935891812;179.0;312.2;19.0;7.0;1.0;28.0;2.0;20.0
1.0;1.0;3.0;10.0;0.0;1.0;2.0;1.0;375.0;28018.0;214.0;-3.650172445046691;40.38351921599278;1632.0;120.0;8.0;2.0;2.0;283.0;1.0;35.0
1.0;1.0;2.0;6.0;0.0;1.0;1.0;1.0;450.0;28011.0;194.2;-3.7603389201170128;40.40261981883327;920.0;125.0;90.0;60.0;1.0;365.0;30.0;17.0
1.0;1.0;2.0;50.0;1.0;0.0;1.0;1.0;1769.1999999999996;28014.0;150.0;-3.69905566240146;40.41364063932546;1876.0;495.6;75.0;45.0;8.0;75.0;15.0;85.0
1.0;1.0;2.0;36.0;0.0;1.0;1.0;1.0;1151.0;28013.078520122013;157.79999999999998;-3.7116830809068215;40.40783495375786;1556.0;261.0;19.0;19.0;3.0000000000000004;19.0;19.0;80.00000000000001
2.0;2.0;6.0;49.0;1.0;0.0;3.0;4.0;1049.8000000000002;28001.0;250.0;-3.678836496014137;40.42711543404669;478.0;356.2;30.000000000000004;16.0;13.0;251.0;5.0;160.0
2.0;2.0;4.0;27.000000000000004;1.0;0.0;2.0;2.0;847.8;28010.0;175.99999999999997;-3.692236523837328;40.434142943067776;194.0;375.0;6.0;0.0;12.000000000000002;184.0;0.0;143.0
1.4;1.0;2.0;5.0;0.0;1.0;1.0;1.0;900.0;28012.000000000004;186.0;-3.700236462087525;40.412100633486425;1688.0;245.0;46.00000000000001;16.0;1.0;318.0;7.0;35.0
1.0;1.0;1.0;30.000000000000004;0.0;1.0;1.0;1.0;1088.0;28005.0;130.0;-3.708382255201784;40.41363323316737;1221.0;274.0;68.0;38.0;1.0;343.0;8.0;33.0
1.0;1.0;1.0;10.0;0.0;1.0;1.0;1.0;1318.0;28013.078520122013;220.0;-3.673056101318753;40.40864783932089;1067.0;472.00000000000006;17.0;0.0;1.0;17.0;0.0;25.0
1.0;1.0;2.0;18.0;0.0;1.0;1.0;1.0;850.0;28013.078520122013;150.0;-3.695675239865355;40.43946183844224;1431.0;230.0;2.0;2.0;5.0;268.0;2.0;28.000000000000004
1.0;1.0;2.0;20.0;1.0;0.0;1.0;1.0;1630.0;28005.0;260.0;-3.705853401010768;40.40691460260665;340.0;316.00000000000006;34.0;10.0;1.0;309.0;4.0;45.0
1.0;1.0;4.0;20.0;1.0;0.0;2.0;1.0;1230.1999999999998;28005.0;170.6;-3.708446490691828;40.41493804280369;1084.0;379.0;61.0;37.0;1.0;334.0;14.0;60.0
1.0;3.0000000000000004;6.0;29.0;1.0;0.0;4.0;2.0;1393.8;28011.0;300.0;-3.739315785245727;40.41046778463076;420.0;308.0;0.0;0.0;1.0;0.0;0.0;80.00000000000001
1.0;1.0;3.0;60.0;1.0;0.0;2.0;3.0;1063.8;28004.000000000004;250.0;-3.6949404207266574;40.422033844169526;807.0;544.6;23.000000000000004;14.0;1.0;105.0;7.0;85.0
2.0;3.0000000000000004;6.0;30.0;1.0;0.0;3.0;2.0;2500.0;28012.000000000004;200.0;-3.7062267651184913;40.412251009852845;534.0;800.0;8.0;8.0;1.0;206.0;2.0;150.0
1.5;1.0;2.0;30.0;0.0;1.0;1.0;1.0;2047.8;28007.0;170.0;-3.6789411525417246;40.4051708375629;880.0000000000001;497.6;48.0;25.0;4.0;314.0;5.0;26.0
1.0;1.0;1.0;30.0;0.0;1.0;1.0;1.0;1000.0;28010.0;188.0;-3.702869245272885;40.43326153347088;1278.0;400.0;30.000000000000004;0.0;2.0;305.0;0.0;50.0
2.0;3.0000000000000004;4.0;50.0;1.0;0.0;5.0;1.0;703.4;28014.0;166.0;-3.695268935583611;40.413520863709465;500.0;329.0;90.0;60.0;1.0;365.0;30.0;300.0
1.0;1.0;1.0;24.600000000000005;0.0;1.0;1.0;1.0;430.0;28011.0;139.99999999999997;-3.741177917991088;40.40883175076812;1743.9999999999998;112.0;84.0;54.0;3.0000000000000004;234.0;24.0;16.0
2.0;1.0;2.0;5.0;0.0;1.0;2.0;1.0;450.0;28045.0;175.79999999999998;-3.70024999176062;40.39817743380029;1630.0;180.0;68.0;38.0;1.0;343.0;8.0;30.0
1.0;1.0;2.0;32.2;0.0;1.0;2.0;1.0;600.0;28005.0;210.0;-3.712068360882606;40.41304650597278;1308.0;175.0;90.0;60.0;1.0;365.0;30.0;35.0
1.0;2.0;6.0;40.0;1.0;0.0;3.0;4.0;1963.6;28011.0;139.99999999999997;-3.72668145801739;40.41156396438088;861.9999999999999;300.0;44.0;21.0;1.0;133.0;8.0;80.00000000000001
1.0;1.0;4.0;30.0;1.0;0.0;2.0;2.0;1216.0000000000002;28004.000000000004;150.0;-3.705529911761474;40.4278174590948;1601.0;311.99999999999994;44.0;24.0;23.0;119.0;10.0;60.0
1.0;1.0;2.0;25.0;1.0;0.0;1.0;1.0;1024.6;28027.0;190.0;-3.659047606867962;40.437295388455766;398.0;405.8;60.00000000000001;30.0;1.0;150.0;6.0;40.0
1.0;1.0;3.0;14.0;1.0;0.0;1.0;1.0;1062.8;28012.000000000004;178.0;-3.7000696660000303;40.410168139552056;193.00000000000003;412.0;0.0;0.0;1.0;0.0;0.0;50.0
1.0;2.0;6.0;48.0;1.0;0.0;1.0;2.0;2154.0;28005.0;200.0;-3.709436604702863;40.41042790107283;1971.0;623.0;49.00000000000001;25.0;51.0;324.0;6.0;113.0
1.0;2.0;5.0;45.0;1.0;0.0;4.0;2.0;1610.4;28004.000000000004;200.0;-3.699353568743721;40.42309465561;2073.0;388.0;22.0;12.0;9.0;265.0;6.0;75.0
1.0;1.0;2.0;5.0;0.0;1.0;1.0;1.0;1656.1999999999998;28011.0;208.0;-3.748078276774473;40.40497042930921;366.0;352.2;1.0;0.0;2.0;1.0;0.0;17.0
1.0;1.0;2.0;18.0;1.0;0.0;2.0;2.0;1568.0;28004.000000000004;200.0;-3.7012584476490953;40.4223659934832;1176.0;392.0;35.0;19.0;2.0;275.0;8.0;45.0
1.0;1.0;4.0;30.0;1.0;0.0;1.0;1.0;1498.0;28013.0;150.0;-3.711749675296257;40.42160928448887;185.0;427.0;53.99999999999999;31.0;5.0;142.0;16.0;79.0
1.4;1.0;1.0;42.0;0.0;1.0;2.0;1.0;1980.0;28033.0;184.0;-3.673206517399141;40.47777002920761;1451.0;359.0;90.0;60.0;1.0;365.0;30.0;71.0
1.0;1.0;2.0;20.0;1.0;0.0;1.0;1.0;900.0;28012.000000000004;100.0;-3.7020712054116025;40.410474426274114;1891.0;300.0;7.0;3.0;1.0;254.0;3.0;50.0
1.0;1.0;2.0;5.0;0.0;1.0;1.0;1.0;1680.0;28019.0;240.0;-3.7135906013751367;40.39409373044773;638.0;336.2;42.0;16.0;2.0;317.0;16.0;18.0
1.0;0.0;4.0;30.0;0.0;1.0;2.0;2.0;1300.0;28004.000000000004;186.0;-3.698637718789616;40.42561477667287;1870.0;400.0;10.0;10.0;17.0;260.0;10.0;70.0
1.0;1.0;2.0;47.60000000000001;0.0;1.0;1.0;1.0;1237.4;28045.0;130.0;-3.69600531167832;40.39091160989936;245.0;222.4;80.0;50.0;1.0;354.0;21.0;19.0
1.0;1.0;4.0;13.8;1.0;0.0;3.0;2.0;1166.0000000000002;28004.000000000004;168.79999999999998;-3.7062898364338297;40.42215793289054;275.0;383.0;25.0;14.0;1.0;292.0;5.0;45.0
1.0;0.0;2.0;25.000000000000004;1.0;0.0;1.0;1.0;600.0;28013.0;135.2;-3.709349471811886;40.41522841227043;1800.0000000000002;172.20000000000005;0.0;0.0;1.0;0.0;0.0;45.0
1.0;2.0;4.0;50.0;1.0;0.0;2.0;1.0;1013.0;28005.0;139.99999999999997;-3.70711721581619;40.4111445124502;910.0;349.0;6.0;6.0;2.0;91.0;4.0;100.0
2.0;2.0;6.0;60.0;1.0;0.0;4.0;3.0;2310.0;28012.000000000004;200.0;-3.707529145901833;40.414867702662775;932.0;589.0;35.0;21.0;164.0;298.0;7.0;130.0
1.0;1.0;2.0;19.000000000000004;1.0;0.0;1.0;2.0;1200.0;28012.000000000004;125.0;-3.698614465340557;40.41044539011435;1096.0;402.4;44.0;28.0;3.0000000000000004;313.0;9.0;35.0
1.0;1.0;6.0;15.000000000000002;1.0;0.0;3.0;1.0;2325.0;28013.0;150.0;-3.7099237183188825;40.416836605892094;69.0;420.0;53.0;33.0;1.0;326.0;15.0;89.00000000000001
1.0;1.0;4.0;21.4;1.0;0.0;3.0;2.0;1096.0;28012.000000000004;100.0;-3.701233576772441;40.4143299097119;2115.0;448.0;23.000000000000004;12.0;10.0;265.0;7.0;59.00000000000001
1.0;1.0;1.0;20.0;0.0;1.0;1.0;1.0;650.0;28012.000000000004;300.0;-3.698999403335739;40.41256340791366;1704.9999999999998;300.0;0.0;0.0;1.0;0.0;0.0;50.0
1.0;1.0;2.0;10.0;0.0;1.0;1.0;1.0;400.0;28012.000000000004;100.0;-3.698633579404797;40.410896036409326;719.0;100.0;0.0;0.0;2.0;0.0;0.0;29.000000000000004
1.0;1.0;1.0;52.8;0.0;1.0;1.0;1.0;1590.0;28039.0;195.0;-3.700616301940163;40.46051029594867;787.0;301.0;36.0;6.0;3.0000000000000004;311.0;0.0;30.0
2.0;2.0;6.0;21.8;1.0;0.0;3.0;2.0;1266.4;28013.0;149.2;-3.71110520281181;40.42174883108167;31.0;256.0;42.0;26.0;8.0;304.0;6.0;120.0
4.5;7.0;16.0;100.0;1.0;0.0;15.0;1.0;1451.0;28013.0;300.0;-3.698402621060298;40.420195830429066;679.0;407.0;34.0;17.0;9.0;178.0;11.0;300.0
1.0;2.0;5.0;30.0;1.0;0.0;4.0;2.0;1590.0;28014.0;250.0;-3.6955245296653225;40.41190353007579;203.00000000000003;434.0;42.0;17.0;1.0;317.0;0.0;80.00000000000001
8.0;1.0;2.0;27.000000000000004;0.0;1.0;16.0;1.0;1324.0;28015.0;175.0;-3.7086656649003;40.427714555143794;845.0;377.0;58.0;36.0;8.0;333.0;12.0;45.0
3.0;2.0;4.0;100.0;1.0;0.0;2.0;1.0;2127.0;28004.000000000004;250.0;-3.697399964518379;40.42438343539027;397.0;443.0;64.0;43.0;2.0;339.0;18.0;275.0
3.0;4.0;7.0;30.0;1.0;0.0;7.0;1.0;1472.0;28013.0;350.0;-3.7079443455248313;40.41699762772564;1534.0;364.0;37.0;24.0;12.000000000000002;295.0;8.0;229.0
1.0;1.0;4.0;30.0;1.0;0.0;1.0;1.0;1360.0;28012.000000000004;100.0;-3.701239200572539;40.40974107210173;788.0;278.0;65.0;35.0;57.0;155.0;7.0;49.0
1.0;2.0;4.0;50.0;1.0;0.0;2.0;1.0;738.0;28046.0;160.0;-3.690737793135128;40.42868321132514;1001.0;384.4;88.0;58.0;3.0000000000000004;363.0;28.0;140.0
1.0;1.0;1.0;25.000000000000007;0.0;1.0;1.0;1.0;1569.4;28045.0;207.6;-3.6957975647197694;40.39352740965159;1224.0;406.0;83.0;53.0;1.0;358.0;23.0;30.0
1.0;2.0;6.0;60.0;1.0;0.0;4.0;4.0;2212.0;28005.0;300.0;-3.713690909210436;40.4121762504786;2195.0;600.0;44.0;23.0;4.0;319.0;3.0;116.0
1.5;1.0;2.0;15.000000000000002;0.0;1.0;1.0;1.0;1253.8;28008.0;219.0;-3.72306703063312;40.42327824493622;1247.0;250.00000000000003;53.99999999999999;33.0;1.0;325.0;5.0;25.0
1.0;1.0;1.0;5.0;0.0;1.0;1.0;1.0;940.0;28025.0;90.0;-3.739942815483055;40.38963909509409;258.0;274.8;89.0;59.0;1.0;90.0;29.0;20.0
1.0;2.0;5.0;55.0;1.0;0.0;2.0;3.0;604.0000000000001;28004.000000000004;100.0;-3.704991940417836;40.42199992136974;1922.0;404.0;45.0;20.0;1.0;320.0;11.0;101.0
3.5;4.0;8.0;180.0;1.0;0.0;6.0;6.0;2678.0;28004.000000000004;700.0;-3.705446444004117;40.42980601382119;778.0;374.0;45.0;25.0;40.0;320.0;9.0;280.0
1.0;1.0;2.0;5.0;0.0;1.0;2.0;1.0;1054.9999999999998;28004.000000000004;187.2;-3.700191118334655;40.42167875363488;712.0;336.8;24.0;5.0;1.0;30.0;3.0;32.0
2.0;2.0;4.0;40.0;1.0;0.0;2.0;1.0;799.8;28016.0;200.0;-3.671229881648749;40.45376280213228;1530.0;384.0;5.0;5.0;1.0;5.0;5.0;98.0
1.0;2.0;4.0;30.0;1.0;0.0;3.0;2.0;671.9999999999999;28012.000000000004;100.0;-3.70674029357882;40.414127152665664;531.0;324.0;33.0;16.0;2.0;297.0;5.0;64.0
1.0;1.0;4.0;5.0;1.0;0.0;2.0;1.0;1430.0;28006.0;169.00000000000003;-3.682878412915444;40.43840198623394;1732.0;337.99999999999994;0.0;0.0;1.0;0.0;0.0;50.0
1.0;1.0;2.0;30.0;1.0;0.0;1.0;1.0;731.9999999999999;28012.000000000004;100.0;-3.698590891923441;40.410210562746975;513.0;388.0;25.0;25.0;3.0000000000000004;27.0;9.0;40.0
1.5;1.0;1.0;42.00000000000001;0.0;1.0;1.0;1.0;984.0;28004.000000000004;159.4;-3.703124920498765;40.42669715879068;1439.0;415.0;0.0;0.0;3.0000000000000004;0.0;0.0;25.0
1.0;0.0;3.0;20.0;1.0;0.0;2.0;2.0;1429.0;28015.0;190.0;-3.716660760495375;40.43294543597545;232.0;361.0;89.0;59.0;1.0;89.0;29.0;95.0
1.0;1.0;4.0;10.0;1.0;0.0;2.0;2.0;1515.9999999999998;28013.0;90.0;-3.700969191351692;40.41934049474558;1109.0;390.0;28.0;15.0;7.0;280.0;6.0;70.0
2.0;4.0;8.0;27.000000000000004;1.0;0.0;6.0;1.0;2966.0;28012.000000000004;200.0;-3.708512279504143;40.41115852672874;1700.0;468.2;20.0;9.0;13.0;187.0;2.0;220.0
1.0;1.0;3.0;15.4;1.0;0.0;2.0;1.0;1390.2;28008.0;100.0;-3.715474195480374;40.42677697600892;694.0;408.6;0.0;0.0;4.0;0.0;0.0;50.0
1.0;1.0;2.0;5.0;0.0;1.0;1.0;1.0;550.0;28012.000000000004;240.0;-3.6992236969449777;40.40831060489183;921.0;150.0;42.0;42.0;2.0;42.0;18.0;23.0
1.0;3.0000000000000004;5.0;25.0;1.0;0.0;3.0;2.0;2011.6000000000004;28015.0;150.0;-3.710419957671855;40.43371752846821;2418.0;535.0;56.0;26.0;1.0;331.0;11.0;80.00000000000001
1.0;1.0;2.0;18.4;0.0;1.0;1.0;1.0;1733.8;28029.0;154.0;-3.714852567145687;40.47251234171316;739.0;410.0;90.0;60.0;1.0;365.0;30.0;25.0
1.0;1.0;2.0;10.0;1.0;0.0;1.0;1.0;1301.0;28004.000000000004;150.0;-3.696602812486785;40.42546610884384;1341.0;420.0;58.0;28.0;1.0;148.0;13.0;50.0
2.0;3.0000000000000004;7.0;60.0;1.0;0.0;4.0;5.0;824.0;28010.0;150.0;-3.694486345845515;40.434769293476656;927.0;419.8;13.0;6.0;16.0;279.0;6.0;180.0
1.0;1.0;2.0;23.0;0.0;1.0;1.0;1.0;1070.0000000000002;28042.0;190.0;-3.580369421555212;40.46984294427848;266.0;390.0;21.0;18.0;1.0;21.0;8.0;35.0
1.0;1.0;2.0;10.0;0.0;1.0;1.0;1.0;1150.0;28012.000000000004;214.0;-3.703700618088121;40.41570093944567;1523.0;300.0;34.0;17.0;8.0;101.0;8.0;35.0
1.0;1.0;1.0;10.0;0.0;1.0;1.0;1.0;1094.9999999999998;28012.000000000004;260.0;-3.701568364875988;40.41199968658566;85.0;292.0;36.0;26.0;1.0;251.0;4.0;39.0
1.0;1.0;3.0;20.0;1.0;0.0;1.0;2.0;1825.0;28004.000000000004;85.0;-3.695921980297935;40.423934140139465;765.0;271.8;53.99999999999999;29.0;10.0;329.0;9.0;45.0
1.0;1.0;4.0;10.0;0.0;1.0;3.0;1.0;882.4;28011.0;180.0;-3.737702737210413;40.410707636894514;403.0;200.40000000000003;46.00000000000001;28.0;9.0;134.0;12.0;20.0
2.0;1.0;2.0;10.0;0.0;1.0;1.0;1.0;1720.0;28012.000000000004;139.2;-3.7031956266691632;40.41023466843451;638.0;347.0;63.00000000000001;33.0;8.0;338.0;3.0;29.000000000000004
1.0;1.0;2.0;18.4;0.0;1.0;1.0;1.0;1733.8;28027.0;154.0;-3.642824349457353;40.43782560778127;530.0;410.0;81.0;51.0;1.0;81.0;21.0;25.0
1.0;1.0;1.0;8.0;0.0;1.0;1.0;1.0;865.0;28007.0;100.0;-3.657547528073925;40.42047478031904;307.0;289.0;89.0;59.0;1.0;364.0;29.0;35.0
1.0;1.0;2.0;20.000000000000004;0.0;1.0;1.0;1.0;399.0;28029.0;200.0;-3.6926665120414;40.47237793745225;1110.0;130.0;76.0;46.0;3.0000000000000004;351.0;16.0;41.0
2.0;1.0;2.0;18.4;0.0;1.0;2.0;1.0;1258.1999999999998;28020.0;200.00000000000003;-3.6977837365008703;40.45573172416467;653.0;403.0;67.0;40.0;1.0;342.0;10.0;35.0
2.0;1.0;2.0;56.8;0.0;1.0;1.0;1.0;1083.0000000000002;28002.0;210.0;-3.671604660228171;40.44219035236341;493.0;227.4;67.0;39.0;1.0;342.0;14.0;35.0
1.5;1.0;1.0;42.00000000000001;0.0;1.0;1.0;1.0;984.0;28005.0;159.4;-3.710632768334524;40.41311426513022;686.0;415.0;89.0;59.0;2.0;179.0;29.0;25.0
1.5;1.0;2.0;13.000000000000002;0.0;1.0;1.0;1.0;1270.4;28004.000000000004;148.0;-3.702430923211218;40.42528383038125;1145.0;164.0;10.0;4.0;1.0;77.0;0.0;25.0
1.0;1.0;3.0;13.2;1.0;0.0;3.0;2.0;2114.0;28005.0;210.0;-3.704137642560302;40.40380301010576;604.0;250.00000000000003;20.0;8.0;1.0;20.0;3.0;40.0
1.0;1.0;4.0;10.0;1.0;0.0;2.0;2.0;1500.0;28004.000000000004;250.0;-3.6968843917476777;40.423826995982736;1901.0;500.00000000000006;14.0;8.0;10.0;262.0;3.0;86.00000000000001
3.0;4.0;11.0;30.0;0.0;1.0;9.0;1.0;550.0;28010.0;100.0;-3.69724463095756;40.43329048028244;1886.0;140.0;73.0;43.0;32.0;348.0;13.0;23.0
1.0;1.0;2.0;26.6;1.0;0.0;1.0;2.0;1717.8;28045.0;150.0;-3.6951808866812974;40.400143602076376;268.0;202.0;41.0;13.0;2.0;316.0;0.0;70.0
2.0;1.0;3.0;47.00000000000001;0.0;1.0;2.0;1.0;1592.2;28028.0;130.0;-3.6709597344717264;40.43583230937015;1723.9999999999998;344.0;66.0;36.0;34.0;341.0;10.0;19.0
1.0;1.0;2.0;44.4;0.0;1.0;1.0;1.0;747.8;28041.0;168.0;-3.692423355338576;40.36775986455457;552.0;130.0;30.000000000000004;9.0;2.0;115.0;5.0;25.0
1.0;2.0;6.0;25.0;1.0;0.0;3.0;2.0;1337.6;28045.0;200.0;-3.697261739173245;40.39521812881995;1083.0;300.0;50.0;30.0;1.0;317.0;5.0;45.0
1.0;2.0;3.0;20.0;1.0;0.0;2.0;1.0;2044.0;28002.0;240.00000000000003;-3.674259534511621;40.44644072348176;508.0;489.00000000000006;82.0;52.0;2.0;357.0;22.0;110.0
1.0;2.0;3.0;34.00000000000001;1.0;0.0;2.0;1.0;1174.0000000000002;28005.0;139.99999999999997;-3.715123551899018;40.41254113974468;286.0;361.0;0.0;0.0;1.0;0.0;0.0;59.00000000000001
3.0;1.0;2.0;23.0;0.0;1.0;1.0;1.0;1843.2;28012.000000000004;138.0;-3.703418569194468;40.4131440863818;1066.0;451.8;5.0;0.0;114.0;280.0;0.0;25.0
1.0;2.0;5.0;15.000000000000002;1.0;0.0;3.0;4.0;1175.1999999999998;28025.0;138.0;-3.72714307016293;40.383391373543496;74.0;312.2;69.0;42.0;1.0;339.0;13.0;52.99999999999999
1.0;1.0;1.0;16.0;0.0;1.0;1.0;1.0;1550.0;28004.000000000004;85.0;-3.6945672740073823;40.42853385057892;1184.0;400.0;0.0;0.0;10.0;97.0;0.0;60.0
1.0;1.0;2.0;23.800000000000004;0.0;1.0;1.0;1.0;1309.8000000000002;28004.000000000004;230.0;-3.704825251527374;40.42114868683788;304.0;410.0;86.0;56.0;1.0;86.0;26.0;30.0
2.0;2.0;4.0;50.0;1.0;0.0;2.0;1.0;1013.0;28012.000000000004;200.0;-3.698396210184526;40.41016666493695;1279.0;349.0;51.0;32.0;15.0;51.0;8.0;100.0
1.0;1.0;2.0;26.8;0.0;1.0;1.0;1.0;1052.2;28025.0;85.0;-3.739325982946105;40.38851657411045;676.0;329.0;43.0;13.0;1.0;43.0;5.0;20.0
1.0;1.0;2.0;20.0;0.0;1.0;1.0;1.0;930.0;28012.000000000004;100.0;-3.7064766732165175;40.41099547677891;693.0;321.0;19.0;6.0;2.0;29.000000000000004;0.0;29.000000000000004
1.0;1.0;1.0;27.000000000000004;0.0;1.0;1.0;1.0;390.0;28039.0;214.0;-3.70286299640363;40.45509469017757;1981.0;155.0;90.0;60.0;2.0;365.0;30.0;24.0
2.0;2.0;3.0;45.0;1.0;0.0;2.0;1.0;2000.0;28004.000000000004;170.0;-3.6990983633847385;40.42661014542272;620.0;650.0;9.0;9.0;1.0;225.0;9.0;100.0
1.0;1.0;4.0;10.0;1.0;0.0;3.0;2.0;1166.0;28012.000000000004;260.0;-3.700065192036184;40.408298974566144;626.0;388.0;79.0;49.0;2.0;169.0;19.0;50.0
2.0;1.0;4.0;15.000000000000002;1.0;0.0;1.0;2.0;1471.0;28050.0;250.0;-3.665550038832594;40.48639487999821;1247.0;348.2;62.0;35.0;13.0;330.0;12.0;60.0
1.0;2.0;6.0;50.0;1.0;0.0;4.0;2.0;1293.0;28006.0;200.0;-3.6806096397605743;40.43578844072627;932.0;399.0;68.0;38.0;164.0;343.0;15.0;99.0
1.0;1.0;2.0;30.0;1.0;0.0;1.0;2.0;1500.0;28005.0;400.0;-3.717102866856599;40.40972550731684;1287.0;433.4;37.0;26.0;3.0000000000000004;37.0;2.0;70.0
2.0;2.0;3.0;35.0;1.0;0.0;3.0;1.0;2500.0;28013.078520122013;300.0;-3.680484590221543;40.45715937848132;484.0;700.0;65.0;35.0;1.0;121.0;5.0;50.0
1.0;2.0;4.0;15.000000000000002;1.0;0.0;2.0;2.0;1100.0;28012.000000000004;300.0;-3.704535063751761;40.4082398150537;1324.0;295.0;0.0;0.0;1.0;257.0;0.0;54.99999999999999
1.0;1.0;3.0;28.6;0.0;1.0;1.0;2.0;1609.4;28010.0;150.0;-3.704505698601218;40.433309299549286;1406.0;334.0;0.0;0.0;2.0;0.0;0.0;80.00000000000001
1.0;0.0;2.0;20.0;1.0;0.0;1.0;1.0;1804.0;28004.000000000004;90.0;-3.705039780793196;40.42590871593367;497.0;513.0000000000001;0.0;0.0;1.0;97.0;0.0;66.0
1.0;0.0;3.0;20.0;1.0;0.0;2.0;2.0;1690.0;28013.0;100.0;-3.700690252613728;40.41841894999178;1327.0;317.00000000000006;12.0;2.0;11.0;272.0;0.0;68.0
1.0;2.0;4.0;29.0;1.0;0.0;2.0;3.0;1416.0;28001.0;200.0;-3.684933180680748;40.42931202834261;477.0;432.00000000000006;46.00000000000001;23.0;12.000000000000002;227.0;9.0;54.99999999999999
2.0;2.0;4.0;32.800000000000004;1.0;0.0;2.0;1.0;1843.0;28006.0;150.0;-3.682262396844074;40.43446725352887;674.0;506.8;0.0;0.0;1.0;0.0;0.0;161.20000000000002
2.0;3.0000000000000004;5.0;60.0;1.0;0.0;4.0;1.0;2802.0;28010.0;600.0;-3.701776012577639;40.43152079482918;1299.0;920.0;21.0;19.0;3.0000000000000004;80.0;4.0;140.0
1.0;1.0;3.0;8.0;0.0;1.0;1.0;1.0;1283.8000000000002;28039.0;150.0;-3.70688748775166;40.44777731519038;1727.0;252.2;80.0;50.0;1.0;171.0;20.0;40.0
1.0;1.0;2.0;31.0;1.0;0.0;1.0;2.0;1401.1999999999998;28007.0;300.0;-3.6681148308575584;40.40160830759436;326.0;400.2;25.0;0.0;1.0;115.0;0.0;79.0
1.0;1.0;2.0;15.000000000000002;1.0;0.0;1.0;1.0;1961.0;28028.0;150.0;-3.663564446049462;40.42891176423132;1067.0;462.0;58.0;28.0;9.0;85.0;6.0;45.0
1.0;1.0;2.0;31.0;0.0;1.0;1.0;1.0;1952.0;28005.0;159.20000000000002;-3.709998375562103;40.411285170696864;648.0;571.6;62.0;32.0;1.0;337.0;2.0;26.0
2.0;2.0;6.0;40.0;1.0;0.0;2.0;4.0;1049.8000000000002;28012.000000000004;300.0;-3.699826904805928;40.41392943950887;250.0;326.80000000000007;8.0;0.0;1.0;277.0;0.0;125.0
1.0;1.0;2.0;35.800000000000004;0.0;1.0;2.0;1.0;1027.0;28019.0;150.0;-3.707248349921872;40.39338066687724;343.0;105.0;85.0;55.0;7.0;360.0;25.0;19.0
1.0;0.0;2.0;40.0;1.0;0.0;1.0;1.0;1363.4;28006.0;100.0;-3.6745022614877314;40.431621736105086;932.0;439.4;65.0;38.0;164.0;340.0;20.0;60.0
